cell_id,product_id,city,pricing_action,agree_with_cut
477786_Ahmedabad,477786,Ahmedabad,hold,False
477784_Bangalore,477784,Bangalore,hold,False
477785_Bangalore,477785,Bangalore,hold,False
477786_Bangalore,477786,Bangalore,hold,False
487773_Bangalore,487773,Bangalore,cut,False
477784_Chennai,477784,Chennai,cut,False
477785_Chennai,477785,Chennai,cut,False
477786_Chennai,477786,Chennai,cut,False
477784_Delhi-NCR,477784,Delhi-NCR,cut,False
477785_Delhi-NCR,477785,Delhi-NCR,cut,False
477786_Delhi-NCR,477786,Delhi-NCR,cut,False
477784_Hyderabad,477784,Hyderabad,cut,False
477785_Hyderabad,477785,Hyderabad,cut,False
477786_Hyderabad,477786,Hyderabad,cut,False
487773_Hyderabad,487773,Hyderabad,cut,False
487774_Hyderabad,487774,Hyderabad,cut,False
477784_Kolkata,477784,Kolkata,hold,False
477785_Kolkata,477785,Kolkata,cut,False
477786_Kolkata,477786,Kolkata,hold,False
477784_Lucknow,477784,Lucknow,hold,False
477785_Lucknow,477785,Lucknow,hold,False
477786_Lucknow,477786,Lucknow,hold,False
487774_Lucknow,487774,Lucknow,cut,False
477784_Mumbai,477784,Mumbai,cut,False
477785_Mumbai,477785,Mumbai,cut,False
477786_Mumbai,477786,Mumbai,cut,False
487773_Mumbai,487773,Mumbai,cut,False
496627_Mumbai,496627,Mumbai,cut,False
477784_Others,477784,Others,cut,False
477785_Others,477785,Others,cut,False
477786_Others,477786,Others,cut,False
477784_Pune,477784,Pune,cut,False
477785_Pune,477785,Pune,cut,False
477786_Pune,477786,Pune,cut,False
472127_Ahmedabad,472127,Ahmedabad,hold,False
566324_Ahmedabad,566324,Ahmedabad,cut,False
624624_Ahmedabad,624624,Ahmedabad,cut,False
472127_Bangalore,472127,Bangalore,hold,False
566324_Bangalore,566324,Bangalore,cut,False
472127_Chennai,472127,Chennai,hold,False
566324_Chennai,566324,Chennai,cut,False
472127_Delhi-NCR,472127,Delhi-NCR,hold,False
566324_Delhi-NCR,566324,Delhi-NCR,cut,False
472127_Hyderabad,472127,Hyderabad,hold,False
566324_Hyderabad,566324,Hyderabad,cut,False
472127_Kolkata,472127,Kolkata,hold,False
566324_Kolkata,566324,Kolkata,cut,False
472127_Lucknow,472127,Lucknow,hold,False
566324_Lucknow,566324,Lucknow,cut,False
624624_Lucknow,624624,Lucknow,cut,False
472127_Mumbai,472127,Mumbai,hold,False
566324_Mumbai,566324,Mumbai,cut,False
472127_Others,472127,Others,hold,False
566324_Others,566324,Others,cut,False
624624_Others,624624,Others,cut,False
472127_Pune,472127,Pune,hold,False
566324_Pune,566324,Pune,cut,False
624624_Pune,624624,Pune,cut,False
540432_Ahmedabad,540432,Ahmedabad,cut,False
540438_250ml_Ahmedabad,540438,Ahmedabad,cut,True
541681_Ahmedabad,541681,Ahmedabad,cut,False
543783_Ahmedabad,543783,Ahmedabad,cut,False
543784_Ahmedabad,543784,Ahmedabad,cut,False
553767_Ahmedabad,553767,Ahmedabad,cut,False
553768_Ahmedabad,553768,Ahmedabad,cut,False
560813_250ml_Ahmedabad,560813,Ahmedabad,cut,True
572518_Ahmedabad,572518,Ahmedabad,cut,False
540432_Bangalore,540432,Bangalore,cut,False
540438_Bangalore,540438,Bangalore,cut,False
541681_Bangalore,541681,Bangalore,cut,False
543783_Bangalore,543783,Bangalore,cut,False
543784_Bangalore,543784,Bangalore,cut,False
553767_Bangalore,553767,Bangalore,cut,False
553768_Bangalore,553768,Bangalore,cut,False
560813_Bangalore,560813,Bangalore,cut,False
572518_Bangalore,572518,Bangalore,cut,False
540432_250ml_Chennai,540432,Chennai,cut,True
540438_250ml_Chennai,540438,Chennai,cut,True
541681_Chennai,541681,Chennai,cut,False
543783_Chennai,543783,Chennai,cut,False
543784_Chennai,543784,Chennai,cut,False
553767_Chennai,553767,Chennai,cut,False
553768_Chennai,553768,Chennai,cut,False
560813_250ml_Chennai,560813,Chennai,cut,True
572518_Chennai,572518,Chennai,cut,False
540432_Delhi-NCR,540432,Delhi-NCR,cut,False
540438_Delhi-NCR,540438,Delhi-NCR,cut,False
541681_Delhi-NCR,541681,Delhi-NCR,cut,False
543783_Delhi-NCR,543783,Delhi-NCR,cut,False
543784_Delhi-NCR,543784,Delhi-NCR,cut,False
553767_Delhi-NCR,553767,Delhi-NCR,cut,False
553768_Delhi-NCR,553768,Delhi-NCR,cut,False
560813_Delhi-NCR,560813,Delhi-NCR,cut,False
572518_Delhi-NCR,572518,Delhi-NCR,cut,False
750931_Delhi-NCR,750931,Delhi-NCR,cut,False
751647_Delhi-NCR,751647,Delhi-NCR,cut,False
540432_Hyderabad,540432,Hyderabad,cut,False
540438_Hyderabad,540438,Hyderabad,cut,False
541681_Hyderabad,541681,Hyderabad,cut,False
543783_Hyderabad,543783,Hyderabad,cut,False
543784_Hyderabad,543784,Hyderabad,cut,False
553767_Hyderabad,553767,Hyderabad,cut,False
553768_Hyderabad,553768,Hyderabad,cut,False
560813_Hyderabad,560813,Hyderabad,cut,False
572518_Hyderabad,572518,Hyderabad,cut,False
540432_250ml_Kolkata,540432,Kolkata,cut,True
540438_250ml_Kolkata,540438,Kolkata,cut,True
541681_Kolkata,541681,Kolkata,cut,False
543783_Kolkata,543783,Kolkata,cut,False
543784_Kolkata,543784,Kolkata,cut,False
553767_Kolkata,553767,Kolkata,cut,False
553768_Kolkata,553768,Kolkata,cut,False
560813_Kolkata,560813,Kolkata,cut,False
572518_Kolkata,572518,Kolkata,cut,False
540432_Lucknow,540432,Lucknow,cut,False
540438_Lucknow,540438,Lucknow,cut,False
541681_Lucknow,541681,Lucknow,cut,False
543783_Lucknow,543783,Lucknow,cut,False
543784_Lucknow,543784,Lucknow,cut,False
553767_Lucknow,553767,Lucknow,cut,False
553768_Lucknow,553768,Lucknow,cut,False
560813_Lucknow,560813,Lucknow,cut,False
572518_Lucknow,572518,Lucknow,cut,False
750931_Lucknow,750931,Lucknow,cut,False
753392_Lucknow,753392,Lucknow,cut,False
540432_Mumbai,540432,Mumbai,cut,False
540438_Mumbai,540438,Mumbai,cut,False
541681_Mumbai,541681,Mumbai,cut,False
543783_Mumbai,543783,Mumbai,cut,False
543784_Mumbai,543784,Mumbai,cut,False
553767_Mumbai,553767,Mumbai,cut,False
553768_Mumbai,553768,Mumbai,cut,False
553770_Mumbai,553770,Mumbai,cut,False
560813_Mumbai,560813,Mumbai,cut,False
572518_Mumbai,572518,Mumbai,cut,False
750931_Mumbai,750931,Mumbai,cut,False
751647_Mumbai,751647,Mumbai,cut,False
753392_Mumbai,753392,Mumbai,cut,False
540432_Others,540432,Others,cut,False
540438_Others,540438,Others,cut,False
541681_Others,541681,Others,cut,False
543783_Others,543783,Others,cut,False
543784_Others,543784,Others,cut,False
553767_Others,553767,Others,cut,False
553768_Others,553768,Others,cut,False
560813_Others,560813,Others,cut,False
572518_Others,572518,Others,cut,False
750931_Others,750931,Others,cut,False
751647_Others,751647,Others,cut,False
540432_Pune,540432,Pune,cut,False
540438_Pune,540438,Pune,cut,False
541681_Pune,541681,Pune,cut,False
543783_Pune,543783,Pune,cut,False
543784_Pune,543784,Pune,cut,False
553767_Pune,553767,Pune,cut,False
553768_Pune,553768,Pune,cut,False
560813_Pune,560813,Pune,cut,False
572518_Pune,572518,Pune,cut,False
750931_Pune,750931,Pune,cut,False
496630_Delhi-NCR,496630,Delhi-NCR,raise,False
496630_Kolkata,496630,Kolkata,raise,False
496629_Mumbai,496629,Mumbai,raise,False
496630_Mumbai,496630,Mumbai,hold,False
496630_Others,496630,Others,raise,False
98706_Ahmedabad,98706,Ahmedabad,hold,False
98708_Ahmedabad,98708,Ahmedabad,hold,False
132232_Ahmedabad,132232,Ahmedabad,hold,False
132233_Ahmedabad,132233,Ahmedabad,hold,False
294982_Ahmedabad,294982,Ahmedabad,hold,False
332681_Ahmedabad,332681,Ahmedabad,hold,False
354443_Ahmedabad,354443,Ahmedabad,hold,False
365345_Ahmedabad,365345,Ahmedabad,hold,False
385787_Ahmedabad,385787,Ahmedabad,cut,False
385793_Ahmedabad,385793,Ahmedabad,cut,False
477787_Ahmedabad,477787,Ahmedabad,hold,False
477788_Ahmedabad,477788,Ahmedabad,hold,False
477790_Ahmedabad,477790,Ahmedabad,hold,False
477792_Ahmedabad,477792,Ahmedabad,hold,False
477796_Ahmedabad,477796,Ahmedabad,hold,False
487767_Ahmedabad,487767,Ahmedabad,cut,False
487769_Ahmedabad,487769,Ahmedabad,cut,False
487771_Ahmedabad,487771,Ahmedabad,cut,False
496623_Ahmedabad,496623,Ahmedabad,cut,False
496625_Ahmedabad,496625,Ahmedabad,cut,False
499253_Ahmedabad,499253,Ahmedabad,cut,False
499254_Ahmedabad,499254,Ahmedabad,cut,False
562839_Ahmedabad,562839,Ahmedabad,hold,False
563058_Ahmedabad,563058,Ahmedabad,hold,False
563069_Ahmedabad,563069,Ahmedabad,hold,False
578546_Ahmedabad,578546,Ahmedabad,hold,False
578547_Ahmedabad,578547,Ahmedabad,hold,False
578549_Ahmedabad,578549,Ahmedabad,hold,False
578944_Ahmedabad,578944,Ahmedabad,cut,False
591950_Ahmedabad,591950,Ahmedabad,hold,False
600210_Ahmedabad,600210,Ahmedabad,cut,False
600211_Ahmedabad,600211,Ahmedabad,cut,False
612088_Ahmedabad,612088,Ahmedabad,cut,False
624252_Ahmedabad,624252,Ahmedabad,hold,False
624626_Ahmedabad,624626,Ahmedabad,cut,False
636704_Ahmedabad,636704,Ahmedabad,hold,False
636705_Ahmedabad,636705,Ahmedabad,hold,False
636706_Ahmedabad,636706,Ahmedabad,hold,False
646341_Ahmedabad,646341,Ahmedabad,hold,False
656239_Ahmedabad,656239,Ahmedabad,cut,False
656245_Ahmedabad,656245,Ahmedabad,cut,False
656249_Ahmedabad,656249,Ahmedabad,cut,False
671784_Ahmedabad,671784,Ahmedabad,cut,False
671787_Ahmedabad,671787,Ahmedabad,cut,False
709385_Ahmedabad,709385,Ahmedabad,hold,False
738517_Ahmedabad,738517,Ahmedabad,hold,False
738519_Ahmedabad,738519,Ahmedabad,hold,False
746165_Ahmedabad,746165,Ahmedabad,cut,False
748404_Ahmedabad,748404,Ahmedabad,cut,False
748783_Ahmedabad,748783,Ahmedabad,cut,False
748784_Ahmedabad,748784,Ahmedabad,cut,False
748785_Ahmedabad,748785,Ahmedabad,cut,False
98706_Bangalore,98706,Bangalore,hold,False
98708_Bangalore,98708,Bangalore,hold,False
132232_Bangalore,132232,Bangalore,hold,False
132233_Bangalore,132233,Bangalore,hold,False
294982_Bangalore,294982,Bangalore,hold,False
332681_Bangalore,332681,Bangalore,hold,False
354443_Bangalore,354443,Bangalore,hold,False
365345_Bangalore,365345,Bangalore,hold,False
385793_Bangalore,385793,Bangalore,cut,False
477787_Bangalore,477787,Bangalore,hold,False
477788_Bangalore,477788,Bangalore,hold,False
477790_Bangalore,477790,Bangalore,hold,False
477792_Bangalore,477792,Bangalore,hold,False
487767_Bangalore,487767,Bangalore,cut,False
487769_Bangalore,487769,Bangalore,cut,False
487770_Bangalore,487770,Bangalore,cut,False
487771_Bangalore,487771,Bangalore,cut,False
496623_Bangalore,496623,Bangalore,cut,False
496625_Bangalore,496625,Bangalore,cut,False
562839_Bangalore,562839,Bangalore,hold,False
563058_Bangalore,563058,Bangalore,hold,False
563069_Bangalore,563069,Bangalore,hold,False
578546_Bangalore,578546,Bangalore,hold,False
578547_Bangalore,578547,Bangalore,hold,False
578549_Bangalore,578549,Bangalore,hold,False
578944_Bangalore,578944,Bangalore,cut,False
591950_Bangalore,591950,Bangalore,hold,False
600210_Bangalore,600210,Bangalore,cut,False
600211_Bangalore,600211,Bangalore,cut,False
612088_Bangalore,612088,Bangalore,cut,False
624252_Bangalore,624252,Bangalore,hold,False
624626_Bangalore,624626,Bangalore,cut,False
624630_Bangalore,624630,Bangalore,cut,False
636704_Bangalore,636704,Bangalore,hold,False
636705_Bangalore,636705,Bangalore,hold,False
636706_Bangalore,636706,Bangalore,hold,False
656239_Bangalore,656239,Bangalore,cut,False
656245_Bangalore,656245,Bangalore,cut,False
656249_Bangalore,656249,Bangalore,cut,False
709385_Bangalore,709385,Bangalore,hold,False
738517_Bangalore,738517,Bangalore,hold,False
738519_Bangalore,738519,Bangalore,hold,False
746165_Bangalore,746165,Bangalore,cut,False
748404_Bangalore,748404,Bangalore,cut,False
748783_Bangalore,748783,Bangalore,cut,False
786213_Bangalore,786213,Bangalore,hold,False
786214_Bangalore,786214,Bangalore,hold,False
787332_Bangalore,787332,Bangalore,hold,False
98706_Chennai,98706,Chennai,hold,False
98708_Chennai,98708,Chennai,hold,False
132232_Chennai,132232,Chennai,hold,False
132233_Chennai,132233,Chennai,hold,False
294982_Chennai,294982,Chennai,hold,False
332681_Chennai,332681,Chennai,hold,False
354443_Chennai,354443,Chennai,hold,False
365345_Chennai,365345,Chennai,hold,False
385793_Chennai,385793,Chennai,cut,False
477787_Chennai,477787,Chennai,hold,False
477788_Chennai,477788,Chennai,hold,False
477790_Chennai,477790,Chennai,hold,False
477792_Chennai,477792,Chennai,hold,False
487769_Chennai,487769,Chennai,cut,False
487771_Chennai,487771,Chennai,cut,False
496623_Chennai,496623,Chennai,cut,False
499253_Chennai,499253,Chennai,cut,False
562839_Chennai,562839,Chennai,hold,False
563058_Chennai,563058,Chennai,hold,False
563069_Chennai,563069,Chennai,hold,False
578546_Chennai,578546,Chennai,hold,False
578547_Chennai,578547,Chennai,hold,False
578549_Chennai,578549,Chennai,hold,False
578944_Chennai,578944,Chennai,cut,False
591950_Chennai,591950,Chennai,hold,False
612088_Chennai,612088,Chennai,cut,False
624252_Chennai,624252,Chennai,hold,False
624630_Chennai,624630,Chennai,cut,False
636704_Chennai,636704,Chennai,hold,False
636705_Chennai,636705,Chennai,hold,False
636706_Chennai,636706,Chennai,hold,False
656239_Chennai,656239,Chennai,cut,False
656245_Chennai,656245,Chennai,cut,False
656249_Chennai,656249,Chennai,cut,False
709385_Chennai,709385,Chennai,hold,False
738517_Chennai,738517,Chennai,hold,False
738519_Chennai,738519,Chennai,hold,False
746165_Chennai,746165,Chennai,cut,False
748404_Chennai,748404,Chennai,cut,False
98706_Delhi-NCR,98706,Delhi-NCR,hold,False
98708_Delhi-NCR,98708,Delhi-NCR,hold,False
132232_Delhi-NCR,132232,Delhi-NCR,hold,False
132233_Delhi-NCR,132233,Delhi-NCR,hold,False
294982_Delhi-NCR,294982,Delhi-NCR,hold,False
332681_Delhi-NCR,332681,Delhi-NCR,hold,False
354443_Delhi-NCR,354443,Delhi-NCR,hold,False
365345_Delhi-NCR,365345,Delhi-NCR,hold,False
385787_Delhi-NCR,385787,Delhi-NCR,cut,False
385793_Delhi-NCR,385793,Delhi-NCR,cut,False
477787_Delhi-NCR,477787,Delhi-NCR,hold,False
477788_Delhi-NCR,477788,Delhi-NCR,hold,False
477790_Delhi-NCR,477790,Delhi-NCR,hold,False
477792_Delhi-NCR,477792,Delhi-NCR,hold,False
487767_Delhi-NCR,487767,Delhi-NCR,cut,False
487769_Delhi-NCR,487769,Delhi-NCR,cut,False
487770_Delhi-NCR,487770,Delhi-NCR,cut,False
487771_Delhi-NCR,487771,Delhi-NCR,cut,False
496623_Delhi-NCR,496623,Delhi-NCR,cut,False
496625_Delhi-NCR,496625,Delhi-NCR,cut,False
499253_Delhi-NCR,499253,Delhi-NCR,cut,False
499254_Delhi-NCR,499254,Delhi-NCR,cut,False
562839_Delhi-NCR,562839,Delhi-NCR,hold,False
563058_Delhi-NCR,563058,Delhi-NCR,hold,False
563069_Delhi-NCR,563069,Delhi-NCR,hold,False
578546_Delhi-NCR,578546,Delhi-NCR,hold,False
578547_Delhi-NCR,578547,Delhi-NCR,hold,False
578549_Delhi-NCR,578549,Delhi-NCR,hold,False
578944_Delhi-NCR,578944,Delhi-NCR,cut,False
591950_Delhi-NCR,591950,Delhi-NCR,hold,False
600210_Delhi-NCR,600210,Delhi-NCR,cut,False
600211_Delhi-NCR,600211,Delhi-NCR,cut,False
612088_Delhi-NCR,612088,Delhi-NCR,cut,False
624252_Delhi-NCR,624252,Delhi-NCR,hold,False
624626_Delhi-NCR,624626,Delhi-NCR,cut,False
636704_Delhi-NCR,636704,Delhi-NCR,hold,False
636705_Delhi-NCR,636705,Delhi-NCR,hold,False
636706_Delhi-NCR,636706,Delhi-NCR,hold,False
638017_Delhi-NCR,638017,Delhi-NCR,cut,False
656239_Delhi-NCR,656239,Delhi-NCR,cut,False
656245_Delhi-NCR,656245,Delhi-NCR,cut,False
656249_Delhi-NCR,656249,Delhi-NCR,cut,False
671784_Delhi-NCR,671784,Delhi-NCR,cut,False
671787_Delhi-NCR,671787,Delhi-NCR,cut,False
709385_Delhi-NCR,709385,Delhi-NCR,hold,False
738517_Delhi-NCR,738517,Delhi-NCR,hold,False
738519_Delhi-NCR,738519,Delhi-NCR,hold,False
746165_Delhi-NCR,746165,Delhi-NCR,cut,False
748404_Delhi-NCR,748404,Delhi-NCR,cut,False
748783_Delhi-NCR,748783,Delhi-NCR,cut,False
748784_Delhi-NCR,748784,Delhi-NCR,cut,False
786213_Delhi-NCR,786213,Delhi-NCR,hold,False
786214_Delhi-NCR,786214,Delhi-NCR,hold,False
787332_Delhi-NCR,787332,Delhi-NCR,hold,False
98706_Hyderabad,98706,Hyderabad,hold,False
98708_Hyderabad,98708,Hyderabad,hold,False
132232_Hyderabad,132232,Hyderabad,hold,False
132233_Hyderabad,132233,Hyderabad,hold,False
294982_Hyderabad,294982,Hyderabad,hold,False
332681_Hyderabad,332681,Hyderabad,hold,False
354443_Hyderabad,354443,Hyderabad,hold,False
365345_Hyderabad,365345,Hyderabad,hold,False
385793_Hyderabad,385793,Hyderabad,cut,False
477787_Hyderabad,477787,Hyderabad,hold,False
477788_Hyderabad,477788,Hyderabad,hold,False
477790_Hyderabad,477790,Hyderabad,hold,False
477792_Hyderabad,477792,Hyderabad,hold,False
487767_Hyderabad,487767,Hyderabad,cut,False
487769_Hyderabad,487769,Hyderabad,cut,False
487771_Hyderabad,487771,Hyderabad,cut,False
496623_Hyderabad,496623,Hyderabad,cut,False
496625_Hyderabad,496625,Hyderabad,cut,False
499253_Hyderabad,499253,Hyderabad,cut,False
562839_Hyderabad,562839,Hyderabad,hold,False
563058_Hyderabad,563058,Hyderabad,hold,False
563069_Hyderabad,563069,Hyderabad,hold,False
578546_Hyderabad,578546,Hyderabad,hold,False
578547_Hyderabad,578547,Hyderabad,hold,False
578549_Hyderabad,578549,Hyderabad,hold,False
578944_Hyderabad,578944,Hyderabad,cut,False
591950_Hyderabad,591950,Hyderabad,hold,False
600211_Hyderabad,600211,Hyderabad,cut,False
612088_Hyderabad,612088,Hyderabad,cut,False
624252_Hyderabad,624252,Hyderabad,hold,False
624626_Hyderabad,624626,Hyderabad,cut,False
636704_Hyderabad,636704,Hyderabad,hold,False
636705_Hyderabad,636705,Hyderabad,hold,False
636706_Hyderabad,636706,Hyderabad,hold,False
656239_Hyderabad,656239,Hyderabad,cut,False
656245_Hyderabad,656245,Hyderabad,cut,False
656249_Hyderabad,656249,Hyderabad,cut,False
671784_Hyderabad,671784,Hyderabad,cut,False
709385_Hyderabad,709385,Hyderabad,hold,False
738517_Hyderabad,738517,Hyderabad,hold,False
738519_Hyderabad,738519,Hyderabad,hold,False
746165_Hyderabad,746165,Hyderabad,cut,False
748404_Hyderabad,748404,Hyderabad,cut,False
748783_Hyderabad,748783,Hyderabad,cut,False
98706_Kolkata,98706,Kolkata,hold,False
98708_Kolkata,98708,Kolkata,hold,False
132232_Kolkata,132232,Kolkata,hold,False
132233_Kolkata,132233,Kolkata,hold,False
294982_Kolkata,294982,Kolkata,hold,False
332681_Kolkata,332681,Kolkata,hold,False
354443_Kolkata,354443,Kolkata,hold,False
365345_Kolkata,365345,Kolkata,hold,False
385787_Kolkata,385787,Kolkata,cut,False
385793_Kolkata,385793,Kolkata,cut,False
477787_Kolkata,477787,Kolkata,hold,False
477788_Kolkata,477788,Kolkata,hold,False
477790_Kolkata,477790,Kolkata,hold,False
477792_Kolkata,477792,Kolkata,hold,False
487767_Kolkata,487767,Kolkata,cut,False
487769_Kolkata,487769,Kolkata,cut,False
487770_Kolkata,487770,Kolkata,cut,False
487771_Kolkata,487771,Kolkata,cut,False
496623_Kolkata,496623,Kolkata,cut,False
496625_Kolkata,496625,Kolkata,cut,False
499253_Kolkata,499253,Kolkata,cut,False
499254_Kolkata,499254,Kolkata,cut,False
562839_Kolkata,562839,Kolkata,hold,False
563058_Kolkata,563058,Kolkata,hold,False
563069_Kolkata,563069,Kolkata,hold,False
578546_Kolkata,578546,Kolkata,hold,False
578547_Kolkata,578547,Kolkata,hold,False
578549_Kolkata,578549,Kolkata,hold,False
578944_Kolkata,578944,Kolkata,cut,False
591950_Kolkata,591950,Kolkata,hold,False
600210_Kolkata,600210,Kolkata,cut,False
612088_Kolkata,612088,Kolkata,cut,False
624252_Kolkata,624252,Kolkata,hold,False
624626_Kolkata,624626,Kolkata,cut,False
624630_Kolkata,624630,Kolkata,cut,False
636704_Kolkata,636704,Kolkata,hold,False
636705_Kolkata,636705,Kolkata,hold,False
636706_Kolkata,636706,Kolkata,hold,False
638017_Kolkata,638017,Kolkata,cut,False
638018_Kolkata,638018,Kolkata,cut,False
656239_Kolkata,656239,Kolkata,cut,False
656245_Kolkata,656245,Kolkata,cut,False
656249_Kolkata,656249,Kolkata,cut,False
671783_Kolkata,671783,Kolkata,cut,False
671784_Kolkata,671784,Kolkata,cut,False
671787_Kolkata,671787,Kolkata,cut,False
709385_Kolkata,709385,Kolkata,hold,False
738517_Kolkata,738517,Kolkata,hold,False
738519_Kolkata,738519,Kolkata,hold,False
746165_Kolkata,746165,Kolkata,cut,False
748404_Kolkata,748404,Kolkata,cut,False
748783_Kolkata,748783,Kolkata,cut,False
98706_Lucknow,98706,Lucknow,hold,False
98708_Lucknow,98708,Lucknow,hold,False
132232_Lucknow,132232,Lucknow,hold,False
132233_Lucknow,132233,Lucknow,hold,False
294982_Lucknow,294982,Lucknow,hold,False
332681_Lucknow,332681,Lucknow,hold,False
354443_Lucknow,354443,Lucknow,hold,False
365345_Lucknow,365345,Lucknow,hold,False
385793_Lucknow,385793,Lucknow,cut,False
477787_Lucknow,477787,Lucknow,hold,False
477788_Lucknow,477788,Lucknow,hold,False
477792_Lucknow,477792,Lucknow,hold,False
487767_Lucknow,487767,Lucknow,cut,False
487769_Lucknow,487769,Lucknow,cut,False
487770_Lucknow,487770,Lucknow,cut,False
487771_Lucknow,487771,Lucknow,cut,False
496623_Lucknow,496623,Lucknow,cut,False
496625_Lucknow,496625,Lucknow,cut,False
499253_Lucknow,499253,Lucknow,cut,False
499254_Lucknow,499254,Lucknow,cut,False
562839_Lucknow,562839,Lucknow,hold,False
563058_Lucknow,563058,Lucknow,hold,False
563069_Lucknow,563069,Lucknow,hold,False
578546_Lucknow,578546,Lucknow,hold,False
578547_Lucknow,578547,Lucknow,hold,False
578549_Lucknow,578549,Lucknow,hold,False
578944_Lucknow,578944,Lucknow,cut,False
591950_Lucknow,591950,Lucknow,hold,False
600210_Lucknow,600210,Lucknow,cut,False
600211_Lucknow,600211,Lucknow,cut,False
612088_Lucknow,612088,Lucknow,cut,False
612090_Lucknow,612090,Lucknow,cut,False
624252_Lucknow,624252,Lucknow,hold,False
624626_Lucknow,624626,Lucknow,cut,False
624630_Lucknow,624630,Lucknow,cut,False
636704_Lucknow,636704,Lucknow,hold,False
636705_Lucknow,636705,Lucknow,hold,False
636706_Lucknow,636706,Lucknow,hold,False
638017_Lucknow,638017,Lucknow,cut,False
638018_Lucknow,638018,Lucknow,cut,False
656239_Lucknow,656239,Lucknow,cut,False
656245_Lucknow,656245,Lucknow,cut,False
656249_Lucknow,656249,Lucknow,cut,False
671784_Lucknow,671784,Lucknow,cut,False
671787_Lucknow,671787,Lucknow,cut,False
709385_Lucknow,709385,Lucknow,hold,False
738517_Lucknow,738517,Lucknow,hold,False
738519_Lucknow,738519,Lucknow,hold,False
746165_Lucknow,746165,Lucknow,cut,False
748404_Lucknow,748404,Lucknow,cut,False
748783_Lucknow,748783,Lucknow,cut,False
748784_Lucknow,748784,Lucknow,cut,False
98706_Mumbai,98706,Mumbai,hold,False
98708_Mumbai,98708,Mumbai,hold,False
132232_Mumbai,132232,Mumbai,hold,False
132233_Mumbai,132233,Mumbai,hold,False
294982_Mumbai,294982,Mumbai,hold,False
332681_Mumbai,332681,Mumbai,hold,False
354443_Mumbai,354443,Mumbai,hold,False
365345_Mumbai,365345,Mumbai,hold,False
385787_Mumbai,385787,Mumbai,cut,False
385793_Mumbai,385793,Mumbai,cut,False
477787_Mumbai,477787,Mumbai,hold,False
477788_Mumbai,477788,Mumbai,hold,False
477790_Mumbai,477790,Mumbai,hold,False
477792_Mumbai,477792,Mumbai,hold,False
477796_Mumbai,477796,Mumbai,hold,False
487767_Mumbai,487767,Mumbai,cut,False
487769_Mumbai,487769,Mumbai,cut,False
487770_Mumbai,487770,Mumbai,cut,False
487771_Mumbai,487771,Mumbai,cut,False
496621_Mumbai,496621,Mumbai,cut,False
496623_Mumbai,496623,Mumbai,cut,False
496625_Mumbai,496625,Mumbai,cut,False
499253_Mumbai,499253,Mumbai,cut,False
499254_Mumbai,499254,Mumbai,cut,False
562839_Mumbai,562839,Mumbai,hold,False
563058_Mumbai,563058,Mumbai,hold,False
563069_Mumbai,563069,Mumbai,hold,False
578546_Mumbai,578546,Mumbai,hold,False
578547_Mumbai,578547,Mumbai,hold,False
578549_Mumbai,578549,Mumbai,hold,False
578944_Mumbai,578944,Mumbai,cut,False
591950_Mumbai,591950,Mumbai,hold,False
600210_Mumbai,600210,Mumbai,cut,False
600211_Mumbai,600211,Mumbai,cut,False
