cell_id,product_id,city,category,week,disc_level_pct,price,units,net_rev_wk,disc_spend_wk,on_promo,held
776844_Bangalore,776844,Bangalore,Almond Milk,3,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,4,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,5,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,6,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,7,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,8,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,9,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,10,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,11,0.0,75.0,79.6,5973.0,0.0,False,False
776844_Bangalore,776844,Bangalore,Almond Milk,12,0.0,75.0,79.6,5973.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,1,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,2,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,3,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,4,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,5,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,6,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,7,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,8,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,9,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,10,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,11,0.0,290.0,25.3,7350.0,0.0,False,False
477780_Chennai,477780,Chennai,Almond Milk,12,0.0,290.0,25.3,7350.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,1,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,2,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,3,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,4,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,5,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,6,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,7,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,8,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,9,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,10,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,11,0.0,75.0,16.1,1209.0,0.0,False,False
776844_Chennai,776844,Chennai,Almond Milk,12,0.0,75.0,16.1,1209.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,1,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,2,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,3,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,4,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,5,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,6,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,7,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,8,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,9,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,10,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,11,0.0,290.0,290.1,84116.0,0.0,False,False
477780_Delhi-NCR,477780,Delhi-NCR,Almond Milk,12,0.0,290.0,290.1,84116.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,1,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,2,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,3,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,4,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,5,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,6,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,7,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,8,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,9,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,10,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,11,0.0,75.0,179.6,13467.0,0.0,False,False
776844_Delhi-NCR,776844,Delhi-NCR,Almond Milk,12,0.0,75.0,179.6,13467.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,1,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,2,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,3,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,4,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,5,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,6,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,7,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,8,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,9,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,10,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,11,0.0,290.0,65.4,18972.0,0.0,False,False
477780_Hyderabad,477780,Hyderabad,Almond Milk,12,0.0,290.0,65.4,18972.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,1,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,2,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,3,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,4,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,5,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,6,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,7,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,8,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,9,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,10,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,11,0.0,578.0,0.0,0.0,0.0,False,False
487596_Hyderabad,487596,Hyderabad,Almond Milk,12,0.0,578.0,0.0,0.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,1,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,2,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,3,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,4,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,5,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,6,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,7,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,8,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,9,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,10,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,11,0.0,75.0,57.4,4301.0,0.0,False,False
776844_Hyderabad,776844,Hyderabad,Almond Milk,12,0.0,75.0,57.4,4301.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,1,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,2,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,3,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,4,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,5,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,6,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,7,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,8,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,9,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,10,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,11,0.0,290.0,80.1,23217.0,0.0,False,False
477780_Kolkata,477780,Kolkata,Almond Milk,12,0.0,290.0,80.1,23217.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,1,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,2,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,3,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,4,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,5,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,6,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,7,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,8,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,9,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,10,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,11,0.0,578.0,0.0,0.0,0.0,False,False
487596_Kolkata,487596,Kolkata,Almond Milk,12,0.0,578.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,1,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,2,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,3,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,4,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,5,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,6,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,7,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,8,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,9,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,10,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,11,0.0,867.0,0.0,0.0,0.0,False,False
496631_Kolkata,496631,Kolkata,Almond Milk,12,0.0,867.0,0.0,0.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,1,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,2,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,3,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,4,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,5,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,6,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,7,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,8,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,9,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,10,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,11,0.0,75.0,60.4,4532.0,0.0,False,False
776844_Kolkata,776844,Kolkata,Almond Milk,12,0.0,75.0,60.4,4532.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,1,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,2,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,3,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,4,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,5,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,6,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,7,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,8,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,9,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,10,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,11,0.0,290.0,13.1,3792.0,0.0,False,False
477780_Lucknow,477780,Lucknow,Almond Milk,12,0.0,290.0,13.1,3792.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,1,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,2,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,3,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,4,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,5,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,6,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,7,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,8,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,9,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,10,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,11,0.0,75.0,24.7,1856.0,0.0,False,False
776844_Lucknow,776844,Lucknow,Almond Milk,12,0.0,75.0,24.7,1856.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,1,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,2,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,3,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,4,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,5,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,6,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,7,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,8,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,9,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,10,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,11,0.0,290.0,139.2,40367.0,0.0,False,False
477780_Mumbai,477780,Mumbai,Almond Milk,12,0.0,290.0,139.2,40367.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,1,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,2,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,3,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,4,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,5,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,6,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,7,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,8,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,9,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,10,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,11,0.0,578.0,0.0,0.0,0.0,False,False
487596_Mumbai,487596,Mumbai,Almond Milk,12,0.0,578.0,0.0,0.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,1,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,2,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,3,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,4,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,5,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,6,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,7,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,8,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,9,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,10,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,11,0.0,75.0,92.2,6913.0,0.0,False,False
776844_Mumbai,776844,Mumbai,Almond Milk,12,0.0,75.0,92.2,6913.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,1,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,2,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,3,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,4,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,5,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,6,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,7,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,8,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,9,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,10,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,11,0.0,290.0,571.1,165608.0,0.0,False,False
477780_Others,477780,Others,Almond Milk,12,0.0,290.0,571.1,165608.0,0.0,False,False
